Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,525.5499877929688,533.5,525.25,530.5999755859375,426.0192260742188,538696
2013-01-02,531.0999755859375,534.0,528.0499877929688,530.5,425.93890380859375,1523020
2013-01-03,532.0,533.7000122070312,526.5,532.3499755859375,427.42425537109375,1059032
2013-01-04,534.0,536.2999877929688,529.0999755859375,534.7000122070312,429.3110656738281,1159517
2013-01-07,533.6500244140625,534.6500244140625,522.7999877929688,525.4000244140625,421.8441467285156,2310025
2013-01-08,523.0,527.0999755859375,520.0,525.5,421.9243469238281,1646596
2013-01-09,526.0,529.8499755859375,518.2000122070312,519.2999877929688,416.9463806152344,1566612
2013-01-10,520.0,521.9000244140625,513.7000122070312,516.5999755859375,414.7785339355469,1651086
2013-01-11,517.0,518.0,495.1000061035156,498.1000061035156,399.9248962402344,2134714
2013-01-14,500.0,508.3999938964844,492.0,505.2999877929688,405.7058410644531,2522332
2013-01-15,504.9500122070313,508.2999877929688,497.6000061035156,503.7000122070313,404.4212341308594,2537955
2013-01-16,504.4500122070313,505.1000061035156,498.0,500.1499938964844,401.5708618164063,2197579
2013-01-17,498.0499877929688,504.5499877929688,496.6000061035156,500.5499877929688,401.8920593261719,2527307
2013-01-18,502.0,502.7999877929688,488.0,490.3999938964844,393.74261474609375,3953993
2013-01-21,490.0499877929688,499.8500061035156,482.3500061035156,497.25,399.242431640625,4409836
2013-01-22,496.3999938964844,505.5,463.3999938964844,480.8999938964844,386.1150512695313,13295996
2013-01-23,451.2000122070313,463.6000061035156,447.8500061035156,460.0499877929688,369.3745422363281,18353640
2013-01-24,458.7999877929688,470.2999877929688,457.6499938964844,468.7999877929688,376.3999328613281,2986749
2013-01-25,468.5,477.8500061035156,466.4500122070313,476.5,382.582275390625,3193879
2013-01-28,476.0,476.9500122070313,466.0499877929688,470.3500061035156,377.6443786621094,2867126
2013-01-29,468.0,471.8500061035156,465.25,468.5499877929688,376.1991882324219,2203760
2013-01-30,469.6000061035156,481.7999877929688,469.6000061035156,477.4500122070313,383.3451232910156,3235887
2013-01-31,473.1000061035156,479.1000061035156,470.0,473.9500122070313,380.5349426269531,2602245
2013-02-01,472.8500061035156,472.8500061035156,463.4500122070313,464.8500061035156,373.2284851074219,1778094
2013-02-04,466.1000061035156,469.5,459.6000061035156,467.1000061035156,375.034912109375,2333391
2013-02-05,464.7000122070313,468.0,459.8999938964844,461.5,370.5387573242188,1464418
2013-02-06,462.5499877929688,463.3999938964844,451.1499938964844,454.25,364.7177734375,2398688
2013-02-07,452.0,458.2999877929688,452.0,456.0,366.122802734375,1306127
2013-02-08,455.0499877929688,457.5,449.5,452.7000122070313,363.4732360839844,2054421
2013-02-11,455.0499877929688,463.5,450.1000061035156,460.5499877929688,369.7760009765625,1687906
2013-02-12,457.5,464.25,457.5,460.0,369.3343200683594,1161048
2013-02-13,460.0,460.0,453.6499938964844,455.75,365.9220581054688,1457944
2013-02-14,454.1499938964844,467.9500122070313,453.6000061035156,464.5499877929688,372.9876098632813,2698872
2013-02-15,463.6000061035156,467.7999877929688,460.1000061035156,462.1000061035156,371.0204162597656,1446219
2013-02-18,462.2999877929688,471.75,462.0,470.2000122070313,377.5240173339844,1116507
2013-02-19,472.0,477.8500061035156,469.4500122070313,476.6000061035156,382.6625061035156,1684526
2013-02-20,477.0,478.7000122070313,471.9500122070313,477.1499938964844,383.1042175292969,1257057
2013-02-21,476.0,478.2000122070313,464.1499938964844,468.25,375.9583129882813,2049876
2013-02-22,467.0,467.1499938964844,454.0,455.3999938964844,365.64105224609375,2420050
2013-02-25,456.0499877929688,457.7999877929688,450.0,451.7000122070313,362.6703796386719,1483568
2013-02-26,451.5,462.0,450.6000061035156,452.1000061035156,362.9915161132813,1591179
2013-02-27,454.5,459.7999877929688,452.4500122070313,453.25,363.9148254394531,1530865
2013-02-28,455.3999938964844,458.0,435.0,443.0499877929688,355.7252197265625,3984567
2013-03-01,447.0,456.6499938964844,440.1499938964844,452.7999877929688,363.5534973144531,1620895
2013-03-04,450.3500061035156,451.9500122070313,440.0,440.9500122070313,354.0391540527344,2112775
2013-03-05,442.75,451.3999938964844,441.0,449.8999938964844,361.2250671386719,2602130
2013-03-06,450.25,451.0,439.1000061035156,440.5,353.6778259277344,3117341
2013-03-07,438.75,443.0,432.1499938964844,433.2000122070313,347.8166809082031,3510565
2013-03-08,434.75,439.7000122070313,433.2000122070313,437.7999877929688,351.50994873046875,3710974
2013-03-11,438.0,444.3999938964844,437.5,439.0499877929688,352.5135803222656,2172102
2013-03-12,440.0,448.5,439.2999877929688,444.4500122070313,356.84930419921875,3055791
2013-03-13,444.0,450.0,443.6000061035156,446.75,358.6958923339844,1964447
2013-03-14,446.1000061035156,460.0,446.1000061035156,456.0499877929688,366.1629638671875,4887406
2013-03-15,457.9500122070313,464.0,455.5499877929688,458.6000061035156,368.21038818359375,5763799
2013-03-18,455.0,466.5,455.0,463.4500122070313,372.1044921875,2315988
2013-03-19,467.0499877929688,467.6499938964844,452.5,453.5,364.1155700683594,3089196
2013-03-20,453.5,470.3500061035156,450.3999938964844,468.6499938964844,376.2794799804688,2681146
2013-03-21,468.8500061035156,472.0,457.2999877929688,460.7999877929688,369.9766845703125,3649437
2013-03-22,461.5,468.7000122070313,456.7000122070313,459.1000061035156,368.6117858886719,2023676
2013-03-25,463.1499938964844,465.0,458.3500061035156,461.2999877929688,370.378173828125,1175950
2013-03-26,462.6000061035156,475.7999877929688,462.6000061035156,472.7000122070313,379.53125,2577126
2013-03-28,471.0,472.4500122070313,462.8500061035156,466.9500122070313,374.9145812988281,5842644
2013-04-01,466.0,474.7999877929688,465.1000061035156,471.3500061035156,378.447265625,944417
2013-04-02,471.0,474.0,468.7999877929688,470.8999938964844,378.0859680175781,855108
2013-04-03,467.3999938964844,470.9500122070313,461.1000061035156,462.7999877929688,371.5825500488281,1700086
2013-04-04,461.5499877929688,471.7000122070313,461.5499877929688,470.0499877929688,377.403564453125,1726008
2013-04-05,469.9500122070313,474.3999938964844,468.3500061035156,471.7000122070313,378.7283325195313,1372376
2013-04-08,471.0,479.3500061035156,471.0,477.9500122070313,383.7464599609375,1869019
2013-04-09,479.0499877929688,480.5,469.1499938964844,472.1499938964844,379.0896606445313,3098313
2013-04-10,477.0,477.0,465.2000122070313,467.9500122070313,375.7174377441406,2033464
2013-04-11,472.7999877929688,474.0,465.0,471.6499938964844,378.6881713867188,2194005
2013-04-12,468.1000061035156,480.0,468.1000061035156,479.0499877929688,384.6296081542969,1502206
2013-04-15,479.1000061035156,479.7000122070313,470.6000061035156,475.0,381.3778991699219,1378046
2013-04-16,473.0,487.0,471.5,485.7999877929688,390.0491943359375,1451228
2013-04-17,484.0,487.9500122070313,482.0499877929688,483.0499877929688,387.8412170410156,2711366
2013-04-18,482.3500061035156,487.5,481.25,483.2000122070313,387.9617309570313,2197874
2013-04-22,482.6000061035156,487.0,481.1499938964844,482.8999938964844,387.7208557128906,2283739
2013-04-23,482.0,489.5,477.6499938964844,479.3500061035156,384.8704528808594,1320840
2013-04-25,480.25,486.3500061035156,469.1000061035156,478.6499938964844,384.3084716796875,2833099
2013-04-26,477.3500061035156,477.3500061035156,462.7000122070313,465.0499877929688,373.3889770507813,2239631
2013-04-29,465.0,499.6499938964844,457.6000061035156,497.3500061035156,399.32275390625,11096404
2013-04-30,547.0499877929688,597.0,547.0499877929688,583.7999877929688,468.7335510253906,19185543
2013-05-02,582.8499755859375,582.8499755859375,570.3499755859375,571.8499755859375,459.1388549804688,7162821
2013-05-03,570.5,577.5,570.5,572.4000244140625,459.5805358886719,2935748
2013-05-06,572.2000122070312,576.1500244140625,571.0999755859375,573.1500244140625,460.1826477050781,1541686
2013-05-07,573.0,581.4000244140625,572.5,579.3499755859375,465.1606140136719,1953522
2013-05-08,578.25,588.4000244140625,578.25,587.0,471.3027648925781,2665710
2013-05-09,588.0,588.0999755859375,584.0,584.8499755859375,469.5766296386719,1192515
2013-05-10,587.7000122070312,587.75,583.5499877929688,585.0,469.6970825195313,962470
2013-05-13,585.8499755859375,587.0,581.25,582.2000122070312,467.4488220214844,1858762
2013-05-14,582.4500122070312,585.0,581.5499877929688,583.8499755859375,468.7736511230469,762210
2013-05-15,585.7000122070312,587.5999755859375,583.5499877929688,585.5,470.0984497070313,1871906
2013-05-16,583.0999755859375,585.8499755859375,582.0499877929688,582.75,467.8904113769531,3247546
2013-05-17,582.5,586.75,582.5,586.0,470.4999694824219,1493246
2013-05-20,586.0,587.8499755859375,585.0499877929688,586.4000244140625,470.821044921875,1476948
2013-05-21,586.0,590.0,585.25,585.7999877929688,470.33935546875,1565233
2013-05-22,584.0999755859375,585.5499877929688,584.0999755859375,585.0999755859375,469.77728271484375,1053010
2013-05-23,584.25,585.9000244140625,584.25,585.25,469.8977661132813,2498040
2013-05-24,586.0,587.0,585.1500244140625,586.1500244140625,470.6204528808594,1290939
2013-05-27,586.2000122070312,592.6500244140625,585.2000122070312,591.5999755859375,474.9960632324219,1185438
2013-05-28,592.0,592.2999877929688,589.0499877929688,591.3499755859375,474.7953796386719,826579
2013-05-29,591.5999755859375,594.9500122070312,590.0,594.1500244140625,477.0436401367188,898094
2013-05-30,591.0999755859375,596.5,591.0999755859375,595.5499877929688,478.1675415039063,2469202
2013-05-31,593.0499877929688,597.8499755859375,591.0999755859375,592.5,475.71881103515625,1683995
2013-06-03,588.25,593.8499755859375,588.25,592.0999755859375,475.3976440429688,1389907
2013-06-04,591.0,592.9500122070312,590.4000244140625,590.7000122070312,474.2737121582031,1301781
2013-06-05,590.75,591.75,589.5999755859375,590.2999877929688,473.9523620605469,1881857
2013-06-06,590.2999877929688,591.3499755859375,589.1500244140625,590.8499755859375,474.3938903808594,2907337
2013-06-07,590.5499877929688,592.2999877929688,590.5499877929688,591.1500244140625,474.6347351074219,982944
2013-06-10,591.0999755859375,594.0,591.0999755859375,592.7000122070312,475.87933349609375,824294
2013-06-11,592.2000122070312,594.75,592.0,593.5,476.5216674804688,1117140
