Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,208.4363555908203,211.26364135742188,207.83636474609372,210.6272735595703,184.25218200683597,7229216
2013-01-02,212.72726440429688,214.0,211.81817626953125,213.4545440673828,186.72540283203125,10345197
2013-01-03,214.00909423828125,214.18182373046875,211.8727264404297,213.1000061035156,186.41526794433597,9034338
2013-01-04,213.25454711914065,215.4363555908203,211.8272705078125,214.9818115234375,188.0614318847656,12765126
2013-01-07,216.0,216.0,214.0,214.9363555908203,188.02169799804688,9683993
2013-01-08,214.3909149169922,214.9090881347656,212.7727203369141,214.4636383056641,187.60813903808597,8639152
2013-01-09,214.22726440429688,215.9818115234375,213.3999938964844,214.6272735595703,187.75131225585935,19800115
2013-01-10,215.68182373046875,216.0,211.1363677978516,214.4545440673828,187.60020446777344,12068754
2013-01-11,215.2727203369141,215.345458984375,210.74545288085935,211.55455017089844,185.06336975097656,9227372
2013-01-14,211.81817626953125,216.72726440429688,211.81817626953125,215.4818115234375,188.49880981445312,14894011
2013-01-15,215.1272735595703,220.20909118652344,213.4727325439453,218.9727325439453,191.55262756347656,17996797
2013-01-16,218.9727325439453,219.4545440673828,213.8909149169922,214.5181884765625,187.65586853027344,18080590
2013-01-17,214.0454559326172,215.8545379638672,210.58181762695312,211.36363220214844,184.89634704589844,13615173
2013-01-18,211.9090881347656,215.6727294921875,211.9090881347656,213.8545379638672,187.07534790039065,18630606
2013-01-21,214.5454559326172,214.99090576171875,211.81817626953125,214.1000061035156,187.29005432128903,9208034
2013-01-22,213.8545379638672,217.24545288085935,211.6363677978516,212.75454711914065,186.11306762695312,10433076
2013-01-23,213.6363677978516,216.72726440429688,211.1999969482422,214.72726440429688,187.8387756347656,7832247
2013-01-24,214.5181884765625,215.75454711914065,210.4727325439453,211.72726440429688,185.2144470214844,12884718
2013-01-25,212.76364135742188,214.5454559326172,211.56362915039065,213.26364135742188,186.55844116210935,8369614
